"User ID","Time (UTC)","Survey Completion","Publisher Category","Gender","Age","Geography","Weight","Question #1 Answer","Response Time #1 (ms)"
"2041437863","2020-07-02 02:00:00","Complete","News","Female","18-24","US-MIDWEST-MO-Springfield",1.3914596,"Used to commute, now work from home",30054
"204145167","2020-07-02 16:00:00","Complete","News","Male","45-54","US-SOUTH-TX-Houston",0.867555,"Used to commute, now work from home",10125
"2041659098","2020-07-03 18:00:00","Complete","News","Female","18-24","US-WEST-UT",2.2953855,"Used to commute, now work from home",3071
"2041726311","2020-06-29 21:00:00","Complete","News","Female","45-54","US-WEST-CA",1.110445,"I continue to commute to work",31509
"2041742132","2020-06-26 05:00:00","Complete","News","Unknown","Unknown","US-WEST-WA",0,"Not working for pay before start of COVID19",7084
"2041770491","2020-07-05 12:00:00","Complete","News","Male","65+","US-MIDWEST-MI",0.6064841,"Not working for pay before start of COVID19",37353
"2041893866","2020-07-04 03:00:00","Complete","News","Male","65+","US-MIDWEST-KS-Topeka",0.6064841,"Not working for pay before start of COVID19",40594
"2041989649","2020-06-28 13:00:00","Complete","News","Female","45-54","US-MIDWEST-MN",0.6731503,"I continue to commute to work",17710
"2042089501","2020-07-01 20:00:00","Complete","News","Male","25-34","US-WEST-CO-Denver",1.1440962,"I continue to commute to work",290562
"2042192236","2020-06-27 01:00:00","Complete","News","Male","35-44","US-SOUTH-AL-Birmingham",0.9299189,"I have recently been furloughed or laid-off",10243
"2042253540","2020-06-24 11:00:00","Complete","News","Male","65+","US-MIDWEST-IA",0.6064841,"Not working for pay before start of COVID19",5343
"2042305245","2020-06-26 13:00:00","Complete","News","Female","35-44","US-WEST-WY-Laramie",1.1902689,"I continue to commute to work",44259
"2042375199","2020-06-25 14:00:00","Complete","News","Male","55-64","US-NORTHEAST-NY",1.0804695,"I continue to commute to work",13890
"2042433014","2020-06-30 13:00:00","Complete","News","Male","45-54","US-MIDWEST-OH",0.5922051,"I continue to commute to work",24301
"2042540487","2020-06-25 13:00:00","Complete","News","Unknown","Unknown","US-WEST-OR-Portland",0,"I continue to commute to work",18149
"2042555078","2020-06-24 17:00:00","Complete","News","Male","45-54","US-WEST-CA",0.9769158,"Used to work from home, but now I commute",31511
"204255773","2020-06-24 16:00:00","Complete","News","Female","55-64","US-MIDWEST-MI",0.6296892,"Used to work from home and still do",17380
"2042655767","2020-07-03 17:00:00","Complete","News","Male","55-64","US-SOUTH-FL",0.8115425,"I continue to commute to work",35475
"2042890770","2020-06-29 23:00:00","Complete","News","Female","25-34","US-MIDWEST-MN-Minneapolis",0.788347,"I continue to commute to work",9447
"204299117","2020-07-02 23:00:00","Complete","News","Female","55-64","US-WEST-CO-Colorado Springs",1.0387506,"Not working for pay before start of COVID19",12566
"2043015820","2020-06-25 16:00:00","Complete","News","Female","25-34","US-SOUTH-TX",1.1548946,"I continue to commute to work",27625
"204303194","2020-06-28 01:00:00","Complete","News","Female","18-24","US-NORTHEAST-CT-New Britain",2.7139183,"Not working for pay before start of COVID19",4142
"2043071184","2020-06-24 18:00:00","Complete","News","Female","45-54","US-WEST-CO-Denver",1.110445,"Used to work from home and still do",15966
"2043184998","2020-06-28 22:00:00","Complete","News","Male","55-64","US-WEST-CA",0.9138426,"Not working for pay before start of COVID19",4560
"204324367","2020-07-04 22:00:00","Complete","News","Female","65+","US-NORTHEAST-NJ-Monroe Township",1.3445765,"Not working for pay before start of COVID19",21178
"2043254652","2020-06-24 12:00:00","Complete","News","Female","55-64","US-SOUTH-OK-Oklahoma City",0.9224678,"Used to work from home and still do",28971
"2043274937","2020-06-28 03:00:00","Complete","News","Female","35-44","US-SOUTH-GA",1.0570243,"Not working for pay before start of COVID19",30824
"2043296570","2020-06-29 11:00:00","Complete","News","Female","65+","US-SOUTH-MS-Brookhaven",1.0099137,"I continue to commute to work",10552
"2043393848","2020-06-25 19:00:00","Complete","News","Female","45-54","US-MIDWEST-IL",0.6731503,"Used to work from home and still do",34979
"2043482937","2020-06-24 01:00:00","Complete","News","Female","55-64","US-MIDWEST-OH",0.6296892,"I continue to commute to work",8734
"2043557080","2020-06-24 13:00:00","Complete","News","Male","25-34","US-WEST-CO-Fort Collins",1.1440962,"Not working for pay before start of COVID19",4658
"2043794066","2020-06-29 01:00:00","Complete","Arts & Entertainment","Unknown","Unknown","US-NORTHEAST-NY-New York",0,"Not working for pay before start of COVID19",47693
"2043831359","2020-06-30 20:00:00","Complete","News","Female","65+","US-SOUTH-AL-Birmingham",1.0099137,"Not working for pay before start of COVID19",22329
"2043871040","2020-06-26 06:00:00","Complete","News","Female","25-34","US-SOUTH-AL-Pelham",1.1548946,"Not working for pay before start of COVID19",1810
"2043953863","2020-06-26 13:00:00","Complete","News","Male","18-24","US-SOUTH-VA-Dumbarton",1.793311,"I continue to commute to work",8363
"204418687","2020-06-29 20:00:00","Complete","News","Female","65+","US-WEST-NM",1.1372197,"Not working for pay before start of COVID19",19347
"2044255979","2020-06-27 20:00:00","Complete","News","Male","45-54","US-MIDWEST-IL",0.5922051,"Not working for pay before start of COVID19",11594
"2044261119","2020-07-02 10:00:00","Complete","News","Male","35-44","US-SOUTH-MS-Oxford",0.9299189,"I continue to commute to work",8444
"2044373154","2020-07-01 16:00:00","Complete","News","Male","55-64","US-SOUTH-FL-Fort Lauderdale",0.8115425,"I continue to commute to work",18849
"2044680980","2020-06-28 16:00:00","Complete","News","Female","55-64","US-MIDWEST-MN",0.6296892,"Not working for pay before start of COVID19",30529
"2044717815","2020-06-26 16:00:00","Complete","News","Female","55-64","US-MIDWEST-MO",0.6296892,"I have recently been furloughed or laid-off",28006
"2044737317","2020-06-24 04:00:00","Complete","News","Female","25-34","US-SOUTH-VA-Fredericksburg",1.1548946,"Used to commute, now work from home",6306
"2044836988","2020-06-25 22:00:00","Complete","News","Female","35-44","US-SOUTH-MD-Baltimore",1.0570243,"Not working for pay before start of COVID19",4570
"2045082792","2020-07-02 04:00:00","Complete","News","Male","65+","US-MIDWEST-IN-Fishers",0.6064841,"Used to work from home and still do",9456
"2045125425","2020-06-28 12:00:00","Complete","News","Male","55-64","US-NORTHEAST-MA",1.0804695,"Used to work from home and still do",14410
"2045441018","2020-06-25 00:00:00","Complete","News","Female","55-64","US-MIDWEST-IA",0.6296892,"I continue to commute to work",52001
"204553573","2020-06-24 09:00:00","Complete","News","Female","18-24","US-MIDWEST-MN-Duluth",1.3914596,"Used to commute, now work from home",9737
"2045589189","2020-07-02 20:00:00","Complete","News","Male","45-54","US-SOUTH-TX",0.867555,"Not working for pay before start of COVID19",20385
"2045654691","2020-07-02 21:00:00","Complete","News","Female","55-64","US-SOUTH-NC",0.9224678,"Used to commute, now work from home",15631
"2045784248","2020-07-01 06:00:00","Complete","News","Male","55-64","US-SOUTH-NC",0.8115425,"Used to work from home and still do",9308
"2045879273","2020-06-26 13:00:00","Complete","News","Male","65+","US-SOUTH-NC-Salisbury",0.8884732,"I have recently been furloughed or laid-off",11312
"2045914981","2020-07-01 22:00:00","Complete","News","Male","45-54","US-WEST-CO-Westminster",0.9769158,"Used to commute, now work from home",9431
"2045986856","2020-06-30 12:00:00","Complete","News","Female","45-54","US-SOUTH-FL-Tampa",0.9861363,"Used to commute, now work from home",16950
"2046187976","2020-07-04 23:00:00","Complete","News","Male","55-64","US-SOUTH-NC",0.8115425,"I continue to commute to work",19751
"2046210054","2020-07-05 21:00:00","Complete","News","Male","45-54","US-NORTHEAST-NJ-Washington Township",1.1550433,"Used to commute, now work from home",8427
"2046214471","2020-06-25 11:00:00","Complete","News","Male","45-54","US-SOUTH-VA",0.867555,"I have recently been furloughed or laid-off",10574
"2046251274","2020-06-26 01:00:00","Complete","News","Female","45-54","US-MIDWEST-WI-Appleton",0.6731503,"Used to commute, now work from home",12594
"20467150","2020-06-24 11:00:00","Complete","News","Male","25-34","US-SOUTH-VA-Reston",1.0160204,"I continue to commute to work",8386
"2046737814","2020-06-30 15:00:00","Complete","News","Female","55-64","US-SOUTH-TX",0.9224678,"Not working for pay before start of COVID19",25738
"2046743705","2020-06-24 19:00:00","Complete","News","Female","65+","US-SOUTH-NC-Mooresville",1.0099137,"Used to work from home and still do",13331
"2046759240","2020-06-30 23:00:00","Complete","News","Male","35-44","US-NORTHEAST-NJ-Hamilton Township",1.2380732,"I continue to commute to work",12469
"2046811012","2020-06-26 13:00:00","Complete","News","Female","25-34","US-NORTHEAST-NY",1.5376007,"Used to commute, now work from home",33643
"2046827977","2020-06-24 12:00:00","Complete","News","Unknown","Unknown","US-MIDWEST-OH",0,"Not working for pay before start of COVID19",8072
"2046830691","2020-07-02 20:00:00","Complete","News","Female","65+","US-SOUTH-TX",1.0099137,"Used to commute, now work from home",14623
"2046864590","2020-06-24 23:00:00","Complete","News","Female","45-54","US-MIDWEST-WI",0.6731503,"Not working for pay before start of COVID19",5873
"2047033312","2020-06-28 22:00:00","Complete","News","Male","25-34","US-MIDWEST-MN-Minneapolis",0.6935496,"Not working for pay before start of COVID19",5020
"2047114455","2020-07-01 12:00:00","Complete","News","Male","65+","US-NORTHEAST-NY-New York",1.1828933,"Used to work from home and still do",14551
"2047161360","2020-06-24 17:00:00","Complete","News","Male","35-44","US-MIDWEST-IL",0.6347755,"I continue to commute to work",24373
"2047234823","2020-06-29 00:00:00","Complete","News","Female","55-64","US-SOUTH-VA-Alexandria",0.9224678,"Used to commute, now work from home",9560
"204742396","2020-07-04 01:00:00","Complete","News","Female","45-54","US-NORTHEAST-NY-Buffalo",1.3129198,"I continue to commute to work",19028
"2047531552","2020-06-25 18:00:00","Complete","News","Female","25-34","US-MIDWEST-MN-Minneapolis",0.788347,"I continue to commute to work",9627
"2047609298","2020-06-28 18:00:00","Complete","News","Male","35-44","US-MIDWEST-SD",0.6347755,"Not working for pay before start of COVID19",14788
"2047744747","2020-07-05 19:00:00","Complete","News","Female","25-34","US-MIDWEST-IL",0.788347,"Used to work from home and still do",14074
"2047758590","2020-06-24 15:00:00","Complete","News","Male","65+","US-SOUTH-NC-Fayetteville",0.8884732,"I continue to commute to work",39201
"2047919836","2020-06-24 16:00:00","Complete","News","Male","55-64","US-SOUTH-VA-Christiansburg",0.8115425,"I continue to commute to work",18015
"2047976209","2020-06-24 15:00:00","Complete","News","Female","55-64","US-SOUTH-TX-Dallas",0.9224678,"I continue to commute to work",3688
"2048003391","2020-06-30 06:00:00","Complete","News","Female","45-54","US-MIDWEST-IL-Rock Falls",0.6731503,"I have recently been furloughed or laid-off",10681
"2048030790","2020-06-28 20:00:00","Complete","News","Female","45-54","US-MIDWEST-WI",0.6731503,"I continue to commute to work",17317
"2048078163","2020-06-24 18:00:00","Complete","News","Female","65+","US-NORTHEAST-VT",1.3445765,"I continue to commute to work",12547
"2048097036","2020-06-25 12:00:00","Complete","News","Male","35-44","US-MIDWEST-IA-Davenport",0.6347755,"Used to commute, now work from home",16578
"2048401302","2020-07-04 05:00:00","Complete","News","Male","18-24","US-WEST-UT-Salt Lake City",2.0193692,"Not working for pay before start of COVID19",1970
"2048542790","2020-07-03 00:00:00","Complete","News","Male","45-54","US-NORTHEAST-NY",1.1550433,"I continue to commute to work",25354
"204856483","2020-06-25 17:00:00","Complete","News","Male","45-54","US-MIDWEST-MN-Minneapolis",0.5922051,"Used to work from home and still do",6566
"2048566256","2020-07-05 23:00:00","Complete","News","Female","35-44","US-NORTHEAST-PA",1.4072985,"I continue to commute to work",6884
"204868030","2020-07-05 12:00:00","Complete","News","Male","45-54","US-MIDWEST-MI",0.5922051,"Used to commute, now work from home",14249
"2048744039","2020-06-24 16:00:00","Complete","News","Female","25-34","US-SOUTH-VA",1.1548946,"Not working for pay before start of COVID19",6479
"2048759654","2020-06-27 12:00:00","Complete","News","Male","55-64","US-WEST-CA-Tulare",0.9138426,"Used to commute, now work from home",86026
"2048770206","2020-06-29 23:00:00","Complete","Other","Male","35-44","US-SOUTH-FL-Miami",0.9299189,"Used to commute, now work from home",12055
"2048783867","2020-06-25 15:00:00","Complete","News","Male","55-64","US-SOUTH-FL",0.8115425,"Not working for pay before start of COVID19",19189
"204880800","2020-07-01 13:00:00","Complete","News","Female","35-44","US-SOUTH-FL",1.0570243,"Used to work from home and still do",22040
"2048841550","2020-07-06 05:00:00","Complete","News","Male","25-34","US-SOUTH-AL-Huntsville",1.0160204,"I continue to commute to work",2768
"2049079209","2020-07-04 10:00:00","Complete","News","Female","45-54","US-WEST-CO",1.110445,"I have recently been furloughed or laid-off",13462
"2049433455","2020-06-24 14:00:00","Complete","News","Female","55-64","US-WEST-CO-Durango",1.0387506,"I have recently been furloughed or laid-off",21194
"2049643644","2020-07-02 23:00:00","Complete","News","Female","65+","US-SOUTH-FL-Miami",1.0099137,"Used to work from home and still do",2163
"2049769660","2020-06-25 13:00:00","Complete","News","Unknown","Unknown","US-SOUTH-TN-Memphis",0,"Used to work from home and still do",26045
"204985603","2020-06-26 18:00:00","Complete","News","Female","25-34","US-MIDWEST-IA-Council Bluffs",0.788347,"Used to commute, now work from home",10953
"2049914305","2020-06-24 15:00:00","Complete","News","Male","55-64","US-SOUTH-SC",0.8115425,"Used to commute, now work from home",26344
"2049955416","2020-06-25 06:00:00","Complete","News","Male","18-24","US-MIDWEST-IN-West Lafayette",1.2241389,"Used to commute, now work from home",204064
"2050014361","2020-06-28 13:00:00","Complete","News","Female","45-54","US-MIDWEST-IA",0.6731503,"I continue to commute to work",20522
"2050167648","2020-06-26 14:00:00","Complete","News","Female","35-44","US-SOUTH-VA-Cloverdale",1.0570243,"Used to work from home and still do",9502
"2050196325","2020-07-03 14:00:00","Complete","News","Male","65+","US-NORTHEAST-PA",1.1828933,"Not working for pay before start of COVID19",130063
"2050223745","2020-06-24 10:00:00","Complete","News","Male","45-54","US-MIDWEST-MN",0.5922051,"I continue to commute to work",6944
"2050225059","2020-06-29 11:00:00","Complete","News","Female","45-54","US-SOUTH-VA-Washington",0.9861363,"Used to work from home and still do",24381
"2050515696","2020-06-29 13:00:00","Complete","News","Male","35-44","US-WEST-OR",1.0471411,"Used to commute, now work from home",22049
"205078269","2020-07-04 02:00:00","Complete","News","Male","55-64","US-SOUTH-KY-Danville",0.8115425,"Used to commute, now work from home",15626
"2050939358","2020-06-29 19:00:00","Complete","News","Female","45-54","US-MIDWEST-MO-St. Peters",0.6731503,"Used to commute, now work from home",19921
"2050957583","2020-07-05 05:00:00","Complete","News","Male","55-64","US-WEST-ID",0.9138426,"I continue to commute to work",29490
"2050965127","2020-06-30 02:00:00","Complete","News","Male","55-64","US-SOUTH-FL",0.8115425,"I continue to commute to work",11067
"2051029097","2020-06-28 21:00:00","Complete","News","Male","45-54","US-MIDWEST-IL-Chicago",0.5922051,"I continue to commute to work",19018
"2051128270","2020-06-25 14:00:00","Complete","News","Male","25-34","US-SOUTH-VA-Lynchburg",1.0160204,"Not working for pay before start of COVID19",18143
"2051244321","2020-07-02 00:00:00","Complete","News","Female","45-54","US-SOUTH-NC-Charlotte",0.9861363,"Not working for pay before start of COVID19",14115
"2051304978","2020-07-01 04:00:00","Complete","News","Female","55-64","US-MIDWEST-MI",0.6296892,"Not working for pay before start of COVID19",17051
"2051316196","2020-06-24 18:00:00","Complete","Other","Unknown","Unknown","US-SOUTH-FL-Miami",0,"I continue to commute to work",21721
"2051351358","2020-07-03 12:00:00","Complete","News","Male","65+","US-SOUTH-OK-Oklahoma City",0.8884732,"Not working for pay before start of COVID19",33417
"2051416433","2020-06-30 15:00:00","Complete","News","Female","45-54","US-SOUTH-TN-Clarksville",0.9861363,"Used to work from home and still do",115922
"2051429540","2020-06-26 14:00:00","Complete","Arts & Entertainment","Male","55-64","US-SOUTH-TX-Fort Worth",0.8115425,"Not working for pay before start of COVID19",13020
"2051442651","2020-07-02 20:00:00","Complete","News","Female","45-54","US-SOUTH-AR",0.9861363,"I continue to commute to work",15828
"2051497359","2020-06-28 17:00:00","Complete","News","Male","45-54","US-SOUTH-VA",0.867555,"I continue to commute to work",7834
"2051620170","2020-07-01 19:00:00","Complete","News","Male","35-44","US-SOUTH-TX-Austin",0.9299189,"Used to work from home and still do",22570
"2051731904","2020-06-27 17:00:00","Complete","News","Male","18-24","US-WEST-CA",2.0193692,"Used to commute, now work from home",24607
"2051756216","2020-06-27 20:00:00","Complete","News","Male","55-64","US-MIDWEST-IN",0.5539701,"Used to work from home and still do",9874
"205178274","2020-06-24 18:00:00","Complete","News","Female","25-34","US-WEST-AZ-Flagstaff",1.3004763,"Used to commute, now work from home",19725
"205197191","2020-06-24 11:00:00","Complete","News","Male","35-44","US-SOUTH-VA-Tuckahoe",0.9299189,"Used to commute, now work from home",13565
"2051998029","2020-06-25 20:00:00","Complete","News","Female","25-34","US-MIDWEST-MN-Minneapolis",0.788347,"I continue to commute to work",15227
"2052214354","2020-06-28 20:00:00","Complete","News","Male","45-54","US-SOUTH-NC-Charlotte",0.867555,"Used to work from home, but now I commute",2688
"2052242147","2020-07-02 00:00:00","Complete","News","Male","65+","US-NORTHEAST-NY",1.1828933,"Not working for pay before start of COVID19",16073
"2052331363","2020-07-01 13:00:00","Complete","News","Female","25-34","US-MIDWEST-MN-Minneapolis",0.788347,"Used to work from home, but now I commute",27754
"2052421003","2020-07-03 19:00:00","Complete","News","Female","18-24","US-WEST-CO-Denver",2.2953855,"Used to commute, now work from home",14637
"2052528419","2020-07-03 17:00:00","Complete","News","Female","65+","US-SOUTH-NC",1.0099137,"Used to work from home and still do",22027
"2052555071","2020-06-26 19:00:00","Complete","News","Female","55-64","US-WEST-CO",1.0387506,"Used to commute, now work from home",18830
"2052631871","2020-07-01 19:00:00","Complete","News","Female","35-44","US-NORTHEAST-NY-Buffalo",1.4072985,"Used to work from home and still do",9372
"2052672735","2020-06-26 13:00:00","Complete","News","Male","18-24","US-MIDWEST-IN-Highland",1.2241389,"Not working for pay before start of COVID19",2229
"2052825762","2020-07-01 12:00:00","Complete","News","Male","35-44","US-MIDWEST-IN-Indianapolis",0.6347755,"Not working for pay before start of COVID19",5578
"2052880148","2020-07-01 05:00:00","Complete","News","Female","55-64","US-WEST-OR-Medford",1.0387506,"I continue to commute to work",22067
"2053050863","2020-06-24 01:00:00","Complete","News","Female","25-34","US-WEST-NM-Santa Fe",1.3004763,"I have recently been furloughed or laid-off",17646
"2053179761","2020-06-30 15:00:00","Complete","News","Male","35-44","US-SOUTH-NC-Raleigh",0.9299189,"I continue to commute to work",14608
"2053224623","2020-07-03 18:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0160204,"I continue to commute to work",1367
"205325660","2020-07-05 02:00:00","Complete","News","Male","65+","US-SOUTH-TN",0.8884732,"Not working for pay before start of COVID19",17171
"2053346532","2020-06-24 02:00:00","Complete","Other","Male","18-24","US-SOUTH-MD",1.793311,"Not working for pay before start of COVID19",16669
"2053375885","2020-06-30 15:00:00","Complete","News","Male","65+","US-MIDWEST-IN",0.6064841,"Used to commute, now work from home",13633
"205338341","2020-06-29 20:00:00","Complete","News","Male","25-34","US-WEST-NV-Sparks",1.1440962,"I continue to commute to work",6835
"2053700427","2020-06-25 07:00:00","Complete","News","Female","55-64","US-SOUTH-AL",0.9224678,"Not working for pay before start of COVID19",13130
"2053782021","2020-07-01 13:00:00","Complete","News","Male","45-54","US-SOUTH-NC-Raleigh",0.867555,"I have recently been furloughed or laid-off",100586
"2053826914","2020-06-26 23:00:00","Complete","News","Female","25-34","US-MIDWEST-WI-La Crosse",0.788347,"I have recently been furloughed or laid-off",11416
"2053848076","2020-06-28 22:00:00","Complete","News","Male","45-54","US-WEST-WY",0.9769158,"Used to commute, now work from home",23819
"2053940665","2020-06-24 22:00:00","Complete","News","Female","55-64","US-MIDWEST-IA-Cedar Rapids",0.6296892,"Used to commute, now work from home",10484
"2053988193","2020-06-25 22:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Phoenix",0,"Not working for pay before start of COVID19",17122
"2054045873","2020-07-03 19:00:00","Complete","News","Female","65+","US-WEST-CA",1.1372197,"Used to commute, now work from home",335482
"2054077211","2020-07-04 01:00:00","Complete","News","Male","25-34","US-NORTHEAST-NJ",1.3527068,"I continue to commute to work",27994
"2054086147","2020-06-28 05:00:00","Complete","News","Female","65+","US-MIDWEST-IL",0.689381,"I continue to commute to work",11386
"2054098345","2020-07-05 23:00:00","Complete","News","Female","65+","US-NORTHEAST-NY-Schenectady",1.3445765,"Used to work from home and still do",15430
"205412784","2020-06-24 20:00:00","Complete","News","Male","45-54","US-MIDWEST-IN-Indianapolis",0.5922051,"I continue to commute to work",27671
"205425601","2020-06-26 12:00:00","Complete","News","Male","25-34","US-WEST-AZ-Chandler",1.1440962,"I continue to commute to work",12272
"2054269926","2020-06-24 22:00:00","Complete","News","Male","25-34","US-SOUTH-OK",1.0160204,"Used to commute, now work from home",21402
"2054276140","2020-07-02 17:00:00","Complete","News","Female","55-64","US-SOUTH-TX-San Marcos",0.9224678,"Not working for pay before start of COVID19",11625
"2054276714","2020-06-30 17:00:00","Complete","News","Male","45-54","US-WEST-OR-Portland",0.9769158,"I continue to commute to work",20478
"2054342487","2020-06-24 18:00:00","Complete","News","Male","45-54","US-SOUTH-NC-Greensboro",0.867555,"I continue to commute to work",11664
"2054440263","2020-06-24 19:00:00","Complete","News","Male","25-34","US-SOUTH-DC-Washington",1.0160204,"I have recently been furloughed or laid-off",18358
"2054468146","2020-07-01 14:00:00","Complete","News","Female","55-64","US-SOUTH-NC",0.9224678,"I continue to commute to work",20306
"2054597625","2020-06-26 02:00:00","Complete","News","Male","45-54","US-WEST-CA-Los Angeles",0.9769158,"Used to work from home and still do",34696
"2054745639","2020-07-04 00:00:00","Complete","News","Female","25-34","US-SOUTH-GA-Savannah",1.1548946,"I continue to commute to work",12168
"2054819778","2020-06-30 01:00:00","Complete","News","Female","25-34","US-NORTHEAST-PA",1.5376007,"Used to commute, now work from home",11315
"2054837946","2020-06-24 11:00:00","Complete","News","Male","35-44","US-MIDWEST-IA-Waterloo",0.6347755,"I continue to commute to work",10285
"2054874767","2020-07-03 16:00:00","Complete","News","Female","55-64","US-NORTHEAST-NY",1.2281529,"Used to commute, now work from home",8473
"2054932869","2020-06-24 23:00:00","Complete","News","Female","55-64","US-SOUTH-SC-Orangeburg",0.9224678,"Used to work from home and still do",3187
"2054948799","2020-07-01 02:00:00","Complete","News","Female","45-54","US-WEST-AZ-Rio Rico",1.110445,"Used to work from home and still do",17164
"205504268","2020-06-25 15:00:00","Complete","News","Male","25-34","US-WEST-CO-Arvada",1.1440962,"I continue to commute to work",17578
"2055219345","2020-06-26 01:00:00","Complete","News","Unknown","Unknown","US-NORTHEAST-NJ",0,"Not working for pay before start of COVID19",10709
"2055397949","2020-06-30 13:00:00","Complete","News","Female","65+","US-MIDWEST-MO",0.689381,"I have recently been furloughed or laid-off",29840
"2055528677","2020-06-30 00:00:00","Complete","News","Female","35-44","US-WEST-AZ-Phoenix",1.1902689,"Not working for pay before start of COVID19",15447
"2055531566","2020-06-28 19:00:00","Complete","News","Female","25-34","US-MIDWEST-MO-St. Louis",0.788347,"Used to commute, now work from home",24469
"2055590852","2020-06-29 00:00:00","Complete","News","Female","25-34","US-SOUTH-VA",1.1548946,"I continue to commute to work",18595
"2055598870","2020-06-25 02:00:00","Complete","Other","Male","35-44","US-SOUTH-FL",0.9299189,"Used to commute, now work from home",67800
"2055722458","2020-07-01 18:00:00","Complete","News","Male","45-54","US-NORTHEAST-PA-Philadelphia",1.1550433,"I have recently been furloughed or laid-off",9324
"2055936346","2020-06-24 13:00:00","Complete","News","Female","18-24","US-MIDWEST-WI-Oregon",1.3914596,"I continue to commute to work",16833
"2056009692","2020-06-26 04:00:00","Complete","News","Female","Unknown","US-WEST-NM-Albuquerque",0,"Used to commute, now work from home",22422
"2056032522","2020-07-05 13:00:00","Complete","Other","Male","65+","US-NORTHEAST-NJ",1.1828933,"Not working for pay before start of COVID19",15471
"2056080440","2020-07-01 09:00:00","Complete","News","Female","55-64","US-SOUTH-AL-Birmingham",0.9224678,"I continue to commute to work",10896
"2056117090","2020-06-24 15:00:00","Complete","News","Unknown","Unknown","US-WEST-NM-Albuquerque",0,"Not working for pay before start of COVID19",14904
"2056118585","2020-07-05 21:00:00","Complete","Reference","Male","65+","US-MIDWEST-MI",0.6064841,"I continue to commute to work",33514
"2056148424","2020-06-24 07:00:00","Complete","Reference","Unknown","Unknown","US-WEST-CA-Los Angeles",0,"I have recently been furloughed or laid-off",32441
"205626006","2020-07-01 13:00:00","Complete","News","Male","35-44","US-SOUTH-NC",0.9299189,"Not working for pay before start of COVID19",3301
"205634989","2020-06-24 11:00:00","Complete","News","Female","35-44","US-NORTHEAST-NJ-Egg Harbor Township",1.4072985,"Not working for pay before start of COVID19",2707
"2056385637","2020-07-02 01:00:00","Complete","News","Male","45-54","US-NORTHEAST-NY-Schenectady",1.1550433,"Used to work from home, but now I commute",16015
"2056454952","2020-06-28 22:00:00","Complete","News","Male","55-64","US-SOUTH-NC-High Point",0.8115425,"I continue to commute to work",7143
"205655527","2020-06-29 12:00:00","Complete","News","Female","35-44","US-MIDWEST-WI-Appleton",0.7215394,"I continue to commute to work",26725
"2056647430","2020-06-30 02:00:00","Complete","News","Female","45-54","US-MIDWEST-MN-Minneapolis",0.6731503,"Used to commute, now work from home",16295
"2056689985","2020-07-05 02:00:00","Complete","News","Male","18-24","US-WEST-WA",2.0193692,"Not working for pay before start of COVID19",1851
"2056746601","2020-06-30 09:00:00","Complete","News","Female","45-54","US-MIDWEST-MO-Saint Charles",0.6731503,"I continue to commute to work",13473
"2056779588","2020-06-25 11:00:00","Complete","News","Male","45-54","US-MIDWEST-MN",0.5922051,"Used to work from home and still do",14907
"2056815135","2020-06-28 14:00:00","Complete","News","Female","25-34","US-MIDWEST-IL-Chicago",0.788347,"Not working for pay before start of COVID19",9579
"2056901193","2020-06-29 13:00:00","Complete","News","Female","55-64","US-MIDWEST-MO-Fenton",0.6296892,"Used to commute, now work from home",19379
"205699890","2020-06-30 17:00:00","Complete","News","Male","25-34","US-SOUTH-TX",1.0160204,"Used to work from home, but now I commute",7197
"2057026407","2020-07-06 05:00:00","Complete","News","Female","65+","US-WEST-OR-Boardman",1.1372197,"Used to commute, now work from home",24584
"2057219548","2020-07-02 19:00:00","Complete","News","Female","55-64","US-NORTHEAST-NY-New York",1.2281529,"Used to commute, now work from home",21247
"2057274952","2020-06-24 05:00:00","Complete","News","Unknown","Unknown","US-WEST-OR",0,"Not working for pay before start of COVID19",12818
"2057417140","2020-07-01 23:00:00","Complete","News","Male","65+","US-SOUTH-TX-Lubbock",0.8884732,"Not working for pay before start of COVID19",50492
"2057423345","2020-06-24 22:00:00","Complete","News","Male","55-64","US-SOUTH-TX-Austin",0.8115425,"I continue to commute to work",13398
"2057488058","2020-06-29 20:00:00","Complete","News","Male","55-64","US-SOUTH-TX-Leander",0.8115425,"I continue to commute to work",40227
"2057611237","2020-06-29 18:00:00","Complete","News","Male","55-64","US-WEST-CA-Napa",0.9138426,"I continue to commute to work",23878
"2057641470","2020-07-06 00:00:00","Complete","News","Male","55-64","US-SOUTH-TN-Nashville",0.8115425,"I continue to commute to work",31322
"2057650784","2020-06-24 15:00:00","Complete","News","Unknown","Unknown","US-WEST-AZ-Glendale",0,"Not working for pay before start of COVID19",15493
"2057925543","2020-07-05 02:00:00","Complete","News","Female","65+","US-WEST-CA-Los Angeles",1.1372197,"Not working for pay before start of COVID19",9419
"2057971471","2020-06-24 14:00:00","Complete","News","Male","Unknown","US-SOUTH-OK-Tulsa",0,"I continue to commute to work",11166
"2057981825","2020-07-02 11:00:00","Complete","News","Male","18-24","US-SOUTH-FL",1.793311,"Not working for pay before start of COVID19",2698
"2058181321","2020-06-26 14:00:00","Complete","News","Male","18-24","US-NORTHEAST-CT",2.3875741,"Used to commute, now work from home",17719
